Track Id,Track title,href,Duration (ms),Explicit,Artist IDs,Album ID
5DnmVy5OSVwpdB97dNBS5i,PATIENCE,https://api.spotify.com/v1/tracks/5DnmVy5OSVwpdB97dNBS5i,184604,True,1z7b1Pr1rSlvWRzsW3HOrS,5Vmz3pIxG7Dsx7fzHgtyJB,SHAKE THE SNOW GLOBE (DELUXE),album
4gTrWkQqn4xC2qcwQEIYg8,I THOUGHT YOU GOT ME (feat. Benny The Butcher),https://api.spotify.com/v1/tracks/4gTrWkQqn4xC2qcwQEIYg8,261667,False,1z7b1Pr1rSlvWRzsW3HOrS,5Vmz3pIxG7Dsx7fzHgtyJB,SHAKE THE SNOW GLOBE (DELUXE),album
68xVfTT9FWMa23lxctnO4Z,FOOT ON THE GAS (feat. Devin the Dude),https://api.spotify.com/v1/tracks/68xVfTT9FWMa23lxctnO4Z,160101,True,1z7b1Pr1rSlvWRzsW3HOrS,5Vmz3pIxG7Dsx7fzHgtyJB,SHAKE THE SNOW GLOBE (DELUXE),album
0DxMRGqCRPl9L1bWWqe26F,MOMMA,https://api.spotify.com/v1/tracks/0DxMRGqCRPl9L1bWWqe26F,194157,True,1z7b1Pr1rSlvWRzsW3HOrS,5Vmz3pIxG7Dsx7fzHgtyJB,SHAKE THE SNOW GLOBE (DELUXE),album
703X85EGWxUkPPBfFgstBp,CIVIL WAR - Bonus,https://api.spotify.com/v1/tracks/703X85EGWxUkPPBfFgstBp,144516,True,1z7b1Pr1rSlvWRzsW3HOrS,5Vmz3pIxG7Dsx7fzHgtyJB,SHAKE THE SNOW GLOBE (DELUXE),album
21Wslyd3w8918CKso0YwT5,BEST ON EARTH (feat. BIA) - Bonus,https://api.spotify.com/v1/tracks/21Wslyd3w8918CKso0YwT5,160719,True,1z7b1Pr1rSlvWRzsW3HOrS,5Vmz3pIxG7Dsx7fzHgtyJB,SHAKE THE SNOW GLOBE (DELUXE),album
7o4uJWYedySmbObBamfW9E,NEED A MINUTE,https://api.spotify.com/v1/tracks/7o4uJWYedySmbObBamfW9E,164013,True,1z7b1Pr1rSlvWRzsW3HOrS,2ZzatxW5gv1XZ0uai8TKxk,SHAKE THE SNOW GLOBE,album
40FUPlp2KJvdHY5ABnK100,GUESS WHAT (feat. Rick Ross),https://api.spotify.com/v1/tracks/40FUPlp2KJvdHY5ABnK100,206013,True,1z7b1Pr1rSlvWRzsW3HOrS,2ZzatxW5gv1XZ0uai8TKxk,SHAKE THE SNOW GLOBE,album
3BqUnohnUBmFWQxo0DT0uA,A LOT MORE,https://api.spotify.com/v1/tracks/3BqUnohnUBmFWQxo0DT0uA,200120,True,1z7b1Pr1rSlvWRzsW3HOrS,2ZzatxW5gv1XZ0uai8TKxk,SHAKE THE SNOW GLOBE,album
67hWtdEgU9X2c8w5OIIIoo,CAN'T GO ON,https://api.spotify.com/v1/tracks/67hWtdEgU9X2c8w5OIIIoo,183680,True,1z7b1Pr1rSlvWRzsW3HOrS,2ZzatxW5gv1XZ0uai8TKxk,SHAKE THE SNOW GLOBE,album
0kJLquo7RDeB5zbUDk5cMX,ASSHOLE (feat. Bugus),https://api.spotify.com/v1/tracks/0kJLquo7RDeB5zbUDk5cMX,222400,True,1z7b1Pr1rSlvWRzsW3HOrS,2ZzatxW5gv1XZ0uai8TKxk,SHAKE THE SNOW GLOBE,album
1LErJ8H8vJK9uJi66zlvbw,NIGHTTIME (Interlude),https://api.spotify.com/v1/tracks/1LErJ8H8vJK9uJi66zlvbw,189866,True,1z7b1Pr1rSlvWRzsW3HOrS,2ZzatxW5gv1XZ0uai8TKxk,SHAKE THE SNOW GLOBE,album
0Bigou27TPeAglUOWYm5b2,ALL TO YOU (feat. Kiana Ledé),https://api.spotify.com/v1/tracks/0Bigou27TPeAglUOWYm5b2,184493,False,1z7b1Pr1rSlvWRzsW3HOrS,2ZzatxW5gv1XZ0uai8TKxk,SHAKE THE SNOW GLOBE,album
