Track Id,Track title,href,Duration (ms),Explicit,Artist IDs,Album ID,Album Name,Album Type
3JmvdozLe9TNpLGeCCghD2,Half Of Me,https://api.spotify.com/v1/tracks/3JmvdozLe9TNpLGeCCghD2,192853,True,5pKCCKE2ajJHZ9KAiaK11H,7yjQZX94GxVyqDTehxBejk,Unapologetic (Deluxe Version),album
0lqjeOKyWb4s9nvDlF68Ov,Diamonds,https://api.spotify.com/v1/tracks/0lqjeOKyWb4s9nvDlF68Ov,303533,False,5pKCCKE2ajJHZ9KAiaK11H,7yjQZX94GxVyqDTehxBejk,Unapologetic (Deluxe Version),album
14jjgYw4kKsexFJ1NtkMO7,Diamonds,https://api.spotify.com/v1/tracks/14jjgYw4kKsexFJ1NtkMO7,269453,False,5pKCCKE2ajJHZ9KAiaK11H,7yjQZX94GxVyqDTehxBejk,Unapologetic (Deluxe Version),album
0bG8t2jr848lNbtT84iQux,Phresh Out The Runway,https://api.spotify.com/v1/tracks/0bG8t2jr848lNbtT84iQux,222413,False,5pKCCKE2ajJHZ9KAiaK11H,4HsLpiXxuq5kxvMEALLyrh,Unapologetic (Deluxe Version),album
6FkEkYhCB2hUI3hASA39O8,Diamonds,https://api.spotify.com/v1/tracks/6FkEkYhCB2hUI3hASA39O8,225146,False,5pKCCKE2ajJHZ9KAiaK11H,4HsLpiXxuq5kxvMEALLyrh,Unapologetic (Deluxe Version),album
2PEIfc4Hqvg9IwLPxAerhW,Numb,https://api.spotify.com/v1/tracks/2PEIfc4Hqvg9IwLPxAerhW,205066,False,5pKCCKE2ajJHZ9KAiaK11H,4HsLpiXxuq5kxvMEALLyrh,Unapologetic (Deluxe Version),album
6G4f9KqW6dO6FLB2ufAdTv,Pour It Up,https://api.spotify.com/v1/tracks/6G4f9KqW6dO6FLB2ufAdTv,161200,False,5pKCCKE2ajJHZ9KAiaK11H,4HsLpiXxuq5kxvMEALLyrh,Unapologetic (Deluxe Version),album
2ENQlLAaqcSGtAPRRwjvlQ,Loveeeeeee Song,https://api.spotify.com/v1/tracks/2ENQlLAaqcSGtAPRRwjvlQ,256320,False,5pKCCKE2ajJHZ9KAiaK11H,4HsLpiXxuq5kxvMEALLyrh,Unapologetic (Deluxe Version),album
4GAmGAnqBqBYyMUWFRYtGY,Jump,https://api.spotify.com/v1/tracks/4GAmGAnqBqBYyMUWFRYtGY,264453,False,5pKCCKE2ajJHZ9KAiaK11H,4HsLpiXxuq5kxvMEALLyrh,Unapologetic (Deluxe Version),album
5hC7ecoeg1GE1F755Z91c5,Right Now,https://api.spotify.com/v1/tracks/5hC7ecoeg1GE1F755Z91c5,181626,False,5pKCCKE2ajJHZ9KAiaK11H,4HsLpiXxuq5kxvMEALLyrh,Unapologetic (Deluxe Version),album
3FTtYvkEa4ef2Jg7evXwVL,What Now,https://api.spotify.com/v1/tracks/3FTtYvkEa4ef2Jg7evXwVL,243093,False,5pKCCKE2ajJHZ9KAiaK11H,4HsLpiXxuq5kxvMEALLyrh,Unapologetic (Deluxe Version),album
